ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Publication Name Alpha List,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School Cohort,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,GPS Location,Multiple Addresses,Street Address,City,State,Zip Code,Learning Network,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
7110,711,WARREN G. HARDING MIDDLE SCH,Warren G. Harding Middle School,"Harding, Warren G. Middle School",Harding,1924,Middle,Catchment,06-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2017-2018,,,1,A-TSI,7,"40.01291694, -75.07456081",N/A,2000 WAKELING ST,PHILADELPHIA,PA,19124,Network 9,0,0,0,0,0,0,1,1,1,0,0,0,0
7120,712,SAMUEL S. FELS HIGH SCHOOL,Samuel Fels High School,"Fels, Samuel High School",Fels,1954,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,1,CSI,9,"40.03564646, -75.09109404",N/A,5500 LANGDON ST,PHILADELPHIA,PA,19124,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
7130,713,GEN. LOUIS WAGNER MIDDLE SCH.,General Louis Wagner School,"Wagner, General Louis School",Wagner,1928,Middle,Catchment,06-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2018-2019,,,1,CSI,8,"40.05174748, -75.14767962",N/A,1701 W CHELTEN AVE,PHILADELPHIA,PA,19126,Network 6,0,0,0,0,0,0,1,1,1,0,0,0,0
7150,715,JUNIATA PARK ACADEMY,Juniata Park Academy,Juniata Park Academy,Juniata Park,2007,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,A-TSI,7,"40.01284122, -75.11102921",N/A,801 E HUNTING PARK AVE,PHILADELPHIA,PA,19124,Network 9,1,1,1,1,1,1,1,1,1,0,0,0,0
7200,720,CLARA BARTON SCHOOL,Clara Barton School,"Barton, Clara School",Barton,1925,Elementary,Catchment,00-02,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"40.0193401, -75.11950188",N/A,4600 ROSEHILL ST,PHILADELPHIA,PA,19120,Network 7,1,1,1,0,0,0,0,0,0,0,0,0,0
7220,722,LAURA H. CARNELL SCHOOL,Laura H. Carnell School,"Carnell, Laura H. School",Carnell,1931,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.038957, -75.084142",N/A,1100 DEVEREAUX AVE,PHILADELPHIA,PA,19111,Network 10,1,1,1,1,1,1,0,0,0,0,0,0,0
7260,726,ELLWOOD SCHOOL,Ellwood School,Ellwood School,Ellwood,1957,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.05472609, -75.13894107",N/A,6701 N 13TH ST,PHILADELPHIA,PA,19126,Network 6,1,1,1,1,1,1,0,0,0,0,0,0,0
7270,727,THOMAS K. FINLETTER SCHOOL,Thomas K. Finletter School,"Finletter, Thomas K. School",Finletter,1930,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.043608, -75.119176",N/A,6100 N FRONT ST,PHILADELPHIA,PA,19120,Network 7,1,1,1,1,1,1,1,1,1,0,0,0,0
7280,728,BENJAMIN FRANKLIN ELEM. SCHOOL,Benjamin Franklin Elementary School,"Franklin, Benjamin Elementary School",Franklin Elem,1915,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.04215213, -75.10498859",N/A,5737 RISING SUN AVE,PHILADELPHIA,PA,19120,Network 10,1,1,1,1,1,1,1,1,1,0,0,0,0
7290,729,ALLEN M. STEARNE SCHOOL,Allen M. Stearne School,"Stearne, Allen M. School",Stearne,1968,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"40.011752, -75.085112",N/A,1655 UNITY ST,PHILADELPHIA,PA,19124,Network 9,1,1,1,1,1,1,1,1,1,0,0,0,0
7300,730,FRANCIS HOPKINSON SCHOOL,Francis Hopkinson School,"Hopkinson, Francis School",Hopkinson,1927,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"40.00771059, -75.10274511",N/A,4001 L ST,PHILADELPHIA,PA,19124,Network 9,1,1,1,1,1,1,1,1,1,0,0,0,0
7310,731,FELTONVILLE INTERMEDIATE,Feltonville Intermediate School,Feltonville Intermediate School,Feltonville Int,1908,Elementary,Catchment,03-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"40.02034002, -75.12102564",N/A,238 E WYOMING AVE,PHILADELPHIA,PA,19120,Network 7,0,0,0,1,1,1,0,0,0,0,0,0,0
7320,732,HOWE ACADEMICS PLUS SCHOOL,Julia W. Howe School,"Howe, Julia W. School",Howe,1913,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.04113187, -75.14211131",N/A,5800 N 13TH ST,PHILADELPHIA,PA,19141,Network 7,1,1,1,1,1,1,0,0,0,0,0,0,0
7330,733,HENRY W. LAWTON SCHOOL,Henry W. Lawton School,"Lawton, Henry W. School",Lawton,1973,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,6,"40.020648, -75.058976",N/A,6101 JACKSON ST,PHILADELPHIA,PA,19135,Network 11,1,1,1,1,1,1,0,0,0,0,0,0,0
7350,735,JAMES R. LOWELL SCHOOL,James R. Lowell School,"Lowell, James R. School",Lowell,1913,Elementary,Catchment,00-04,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.04086578, -75.12871963",N/A,450 W NEDRO AVE,PHILADELPHIA,PA,19120,Network 7,1,1,1,1,1,0,0,0,0,0,0,0,0
7360,736,JOHN MARSHALL SCHOOL,John Marshall School,"Marshall, John School","Marshall, John",1909,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2017-2018,,,1,Non-Designated,7,"40.014546, -75.087158",N/A,4500 GRISCOM ST,PHILADELPHIA,PA,19124,Network 9,1,1,1,1,1,1,0,0,0,0,0,0,0
7370,737,GROVER WASHINGTON JR. MIDDLE,"Grover Washington, Jr. Middle School","Washington, Grover Jr. Middle School","Washington, Grover",2000,Middle,Catchment,05-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,CSI,9,"40.035479, -75.117969",N/A,201 E OLNEY AVE,PHILADELPHIA,PA,19120,Network 7,0,0,0,0,0,1,1,1,1,0,0,0,0
7380,738,ALEXANDER MCCLURE SCHOOL,Alexander K. McClure School,"McClure, Alexander K. School",McClure,1910,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2019-2020,,1,Non-Designated,7,"40.015178, -75.137574",N/A,600 W HUNTING PARK AVE,PHILADELPHIA,PA,19140,Network 8,1,1,1,1,1,1,0,0,0,0,0,0,0
7390,739,ANDREW J. MORRISON SCHOOL,Andrew J. Morrison School,"Morrison, Andrew J. School",Morrison,1924,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.02843729, -75.12941126",N/A,5100 N 3RD ST,PHILADELPHIA,PA,19120,Network 7,1,1,1,1,1,1,1,1,1,0,0,0,0
7400,740,OLNEY ELEMENTARY SCHOOL,Olney Elementary School,Olney School,Olney Elem,1900,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.03058672, -75.12134354",N/A,5301 N WATER ST,PHILADELPHIA,PA,19120,Network 7,1,1,1,1,1,1,1,1,1,0,0,0,0
7430,743,JAMES J. SULLIVAN SCHOOL,James J. Sullivan School,"Sullivan, James J. School",Sullivan,1930,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2020-2021,,,1,A-TSI,6,"40.01529786, -75.06706036",N/A,5300 DITMAN ST,PHILADELPHIA,PA,19124,Network 11,1,1,1,1,1,1,0,0,0,0,0,0,0
7440,744,BAYARD TAYLOR SCHOOL,Bayard Taylor School,"Taylor, Bayard School",Taylor,1907,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"40.00753033, -75.13793972",N/A,3698 N RANDOLPH ST,PHILADELPHIA,PA,19140,Network 8,1,1,1,1,1,1,0,0,0,0,0,0,0
7460,746,WILLIAM H. ZIEGLER SCHOOL,William H. Ziegler School,"Ziegler, William H. School",Ziegler,1957,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,A-TSI,7,"40.03003725, -75.07570448",N/A,5935 SAUL ST,PHILADELPHIA,PA,19149,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
7470,747,BRIDESBURG SCHOOL,Bridesburg School,Bridesburg School,Bridesburg,1958,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,6,"40.00030082, -75.06660471",N/A,2824 JENKS ST,PHILADELPHIA,PA,19137,Network 9,1,1,1,1,1,1,1,1,1,0,0,0,0
7490,749,PRINCE HALL SCHOOL,Prince Hall School,Prince Hall School,Prince Hall,1971,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.04770742, -75.14956052",N/A,6101 N GRATZ ST,PHILADELPHIA,PA,19141,Network 6,1,1,1,1,1,1,0,0,0,0,0,0,0
7500,750,FELTONVILLE ARTS & SCIENCES,Feltonville School of Arts and Sciences,Feltonville School of Arts and Sciences,FSAS,1993,Middle,Catchment,06-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2018-2019,,,1,Non-Designated,7,"40.019437, -75.121675",N/A,210 E COURTLAND ST,PHILADELPHIA,PA,19120,Network 7,0,0,0,0,0,0,1,1,1,0,0,0,0
7510,751,MARY BETHUNE SCHOOL,Mary M. Bethune School,"Bethune, Mary M. School",Bethune,1970,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,5,"40.00269526, -75.14872828",N/A,3301 OLD YORK RD,PHILADELPHIA,PA,19140,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
7530,753,ROWEN SCHOOL,William Rowen School,"Rowen, William School",Rowen,1938,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.05930676, -75.1486472",N/A,6841 N 19TH ST,PHILADELPHIA,PA,19126,Network 6,1,1,1,1,1,1,0,0,0,0,0,0,0
7730,773,ROBERTO CLEMENTE MIDDLE SCHOOL,Roberto Clemente School,"Clemente, Roberto Middle School",Clemente,1916,Middle,Catchment,06-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2010-2011,,,1,CSI,7,"40.006819, -75.129736",N/A,122 W ERIE AVE,PHILADELPHIA,PA,19140,Network 7,0,0,0,0,0,0,1,1,1,0,0,0,0
8010,801,ABRAHAM LINCOLN HIGH SCHOOL,Abraham Lincoln High School,"Lincoln, Abraham High School",Lincoln,1950,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,1,CSI,6,"40.04310838, -75.04479221",N/A,3201 RYAN AVE,PHILADELPHIA,PA,19136,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
8020,802,NORTHEAST HIGH SCHOOL,Northeast High School,Northeast High School,Northeast,1957,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,1,A-TSI,10,"40.05564409, -75.07118355",N/A,1601 COTTMAN AVE,PHILADELPHIA,PA,19111,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
8030,803,GEORGE WASHINGTON HIGH SCHOOL,George Washington High School,"Washington, George High School","Washington, George",1963,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2017-2018,Programs,1,CSI,10,"40.10598577, -75.02723013",N/A,10175 BUSTLETON AVE,PHILADELPHIA,PA,19116,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
8040,804,ARTS ACADEMY AT BENJAMIN RUSH,Arts Academy at Rush High School,Arts Academy at Benjamin Rush,Rush,2008,High,Criteria-Based,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.08253275, -74.9752061",N/A,11081 KNIGHTS RD,PHILADELPHIA,PA,19154,Network 15,0,0,0,0,0,0,0,0,0,1,1,1,1
8070,807,OIC Career and Academic Development Institute,OIC Career and Academic Development Institute,OIC Career and Academic Development Institute,OIC CADI,2004,High,Alternative,09-12,N/A,Contracted,Opportunities Industrialization Centers of America,Alternate Schools,Accelerated,N/A,N/A,,,,,1,"39.958322, -75.144801",N/A,444 N 3RD ST,PHILADELPHIA,PA,19123,Opportunity,0,0,0,0,0,0,0,0,0,1,1,1,1
8080,808,Excel Academy North,Excel Academy North,Excel Academy North,Excel North,2005,High,Alternative,09-12,N/A,Contracted,Camelot Education,Alternate Schools,Accelerated,N/A,N/A,,,,,5,"39.978134, -75.177658",N/A,1435 N 26TH ST,PHILADELPHIA,PA,19121,Opportunity,0,0,0,0,0,0,0,0,0,1,1,1,1
8090,809,SWENSON ARTS/TECH HIGH SCHOOL,Swenson Arts and Technology High School,Swenson Arts and Technology High School,Swenson,2000,High,Citywide,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Comprehensive,1,A-TSI,10,"40.0921093, -75.01398863",N/A,2750 RED LION RD,PHILADELPHIA,PA,19114,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
8100,810,Gateway to College,Gateway to College - Community College of Philadelphia,Gateway to College - Community College of Philadelphia,Gateway to College,2006,High,Alternative,09-12,N/A,Contracted,Community College of Phila,Alternate Schools,Accelerated,N/A,N/A,,,,,5,"39.9629017, -75.16627046",N/A,1700 SPRING GARDEN ST,PHILADELPHIA,PA,19130,Opportunity,0,0,0,0,0,0,0,0,0,1,1,1,1
8120,812,CASTOR GARDENS MIDDLE SCHOOL,Castor Gardens School,Castor Gardens Middle School,Castor Gardens,1928,Middle,Catchment,06-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.052367, -75.069086",N/A,1800 COTTMAN AVE,PHILADELPHIA,PA,19111,Network 10,0,0,0,0,0,0,1,1,1,0,0,0,0
8130,,NORTHEAST COMMUNITY PROPEL ACADEMY,Northeast Community Propel Academy,Northeast Community Propel Academy,Propel Academy,2021,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,6,"40.045775289859506, -75.04413272617913",N/A,7500 ROWLAND AVE,PHILADELPHIA,PA,19136,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
8160,816,BALDI MIDDLE SCHOOL,Charles C.A. Baldi School,"Baldi, Charles C.A. Middle School",Baldi,1971,Middle,Catchment,06-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.09331609, -75.05217234",N/A,8801 VERREE RD,PHILADELPHIA,PA,19115,Network 10,0,0,0,0,0,0,1,1,1,0,0,0,0
8190,819,One Bright Ray - Fairhill,One Bright Ray - Fairhill,One Bright Ray - Fairhill,OBR Fairhill,2004,High,Alternative,09-12,N/A,Contracted,International Education and Community Initiatives,Alternate Schools,Accelerated,N/A,N/A,,,,,7,"39.99376434, -75.13801882",N/A,2820 N 4TH ST,PHILADELPHIA,PA,19133,Opportunity,0,0,0,0,0,0,0,0,0,1,1,1,1
8200,820,ETHAN ALLEN SCHOOL,Ethan Allen School,"Allen, Ethan School","Allen, Ethan",1930,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,6,"40.0294252, -75.06268841",N/A,6329 BATTERSBY ST,PHILADELPHIA,PA,19149,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
8210,821,J.H. BROWN ACADEMICS PLUS SCHL,Joseph H. Brown School,"Brown, Joseph H. School","Brown, Joseph",1937,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,6,"40.04392183, -75.02460195",N/A,3600 STANWOOD ST,PHILADELPHIA,PA,19136,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
8230,823,KENNEDY C. CROSSAN SCHOOL,Kennedy C. Crossan School,"Crossan, Kennedy C. School",Crossan,1924,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.06144841, -75.08155085",N/A,7350 BINGHAM ST,PHILADELPHIA,PA,19111,Network 10,1,1,1,1,1,1,0,0,0,0,0,0,0
8240,824,HAMILTON DISSTON SCHOOL,Hamilton Disston School,"Disston, Hamilton School",Disston,1924,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2019-2020,,1,Non-Designated,6,"40.02836911, -75.04658904",N/A,6801 COTTAGE ST,PHILADELPHIA,PA,19135,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
8250,825,EDWIN FORREST SCHOOL,Edwin Forrest School,"Forrest, Edwin School",Forrest,1929,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,CSI,6,"40.034440, -75.035891",N/A,7300 COTTAGE ST,PHILADELPHIA,PA,19136,Network 11,1,1,1,1,1,1,0,0,0,0,0,0,0
8260,826,FOX CHASE SCHOOL,Fox Chase School,Fox Chase School,Fox Chase,1949,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.076307, -75.082129",N/A,500 RHAWN ST,PHILADELPHIA,PA,19111,Network 10,1,1,1,1,1,1,0,0,0,0,0,0,0
8270,827,THOMAS HOLME SCHOOL,Thomas Holme School,"Holme, Thomas School",Holme,1950,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,6,"40.04649, -75.04517",N/A,3001 RYAN AVE,PHILADELPHIA,PA,19152,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
8300,830,MAYFAIR SCHOOL,Mayfair School,Mayfair School,Mayfair,1949,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,A-TSI,6,"40.03945436, -75.05339332",N/A,3001 PRINCETON AVE,PHILADELPHIA,PA,19149,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
8310,831,J. HAMPTON MOORE SCHOOL,J. Hampton Moore School,"Moore, J. Hampton School",Moore,1952,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.049135, -75.076912",N/A,6900 SUMMERDALE AVE,PHILADELPHIA,PA,19111,Network 10,1,1,1,1,1,1,0,0,0,0,0,0,0
8340,834,SOLOMON SOLIS-COHEN SCHOOL,Solomon Solis-Cohen School,"Solis-Cohen, Solomon School",Solis-Cohen,1948,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,6,"40.044644, -75.064725",N/A,7001 HORROCKS ST,PHILADELPHIA,PA,19149,Network 10,1,1,1,1,1,1,0,0,0,0,0,0,0
8350,835,GILBERT SPRUANCE SCHOOL,Gilbert Spruance School,"Spruance, Gilbert School",Spruance,1949,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"40.03756142, -75.07232936",N/A,6401 HORROCKS ST,PHILADELPHIA,PA,19149,Network 10,1,1,1,1,1,1,1,1,1,0,0,0,0
8360,836,RHAWNHURST SCHOOL,Rhawnhurst School,Rhawnhurst School,Rhawnhurst,1949,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.05869601, -75.05898166",N/A,7809 CASTOR AVE,PHILADELPHIA,PA,19152,Network 10,1,1,1,1,1,1,0,0,0,0,0,0,0
8370,837,WATSON COMLY SCHOOL,Watson Comly School,"Comly, Watson School",Comly,1929,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.12096486, -75.0091088",N/A,1001 BYBERRY RD,PHILADELPHIA,PA,19116,Network 10,1,1,1,1,1,1,0,0,0,0,0,0,0
8380,838,LOUIS H. FARRELL SCHOOL,Louis H. Farrell School,"Farrell, Louis H. School",Farrell,1959,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.06657162, -75.05241476",N/A,8300 CASTOR AVE,PHILADELPHIA,PA,19152,Network 10,1,1,1,1,1,1,1,1,1,0,0,0,0
8390,839,A.L. FITZPATRICK SCHOOL,Aloysius L. Fitzpatrick School,"Fitzpatrick, Aloysius L. School",Fitzpatrick,1960,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.080306, -74.976529",N/A,11061 KNIGHTS RD,PHILADELPHIA,PA,19154,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
8400,840,ANNE FRANK SCHOOL,Anne Frank School,"Frank, Anne School","Frank, Anne",1962,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,10,"40.088288, -75.028222",N/A,2000 BOWLER ST,PHILADELPHIA,PA,19115,Network 10,1,1,1,1,1,1,0,0,0,0,0,0,0
8410,841,ROBERT B. POLLOCK SCHOOL,Robert B. Pollock School,"Pollock, Robert B. School",Pollock,1962,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,6,"40.0457222, -75.04414659999999",N/A,2875 WELSH RD,PHILADELPHIA,PA,19152,Network 11,1,1,1,1,1,1,1,1,1,0,0,0,0
